,index_party,sent
2259,2259,Der Zugang zu Forschungsund Bildungsdaten soll erleichtert und FAIR Data das Grundprinzip werden.
2260,2260,Wir wollen zudem Open Access bei Publikationen zum Standard erklären und als wissenschaftliche Leitidee stärker fördern und zusammen mit der Wissenschaft vorantreiben.
2261,2261,Die dadurch anstehende Reform der Finanzierung wissenschaftlicher Publikationen darf nicht zu Lasten der Forscher*innen oder ihrer Einrichtungen gehen.
2262,2262,"Hochschulen sind Zukunftslabore für 156 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  Wissenschaft, Wirtschaft und Gesellschaft."
2263,2263,Als Schlüsselakteur*innen unseres Innovationsund Bildungsökosystems tragen sie die Verantwortung für die Bildung der Gestalter*innen unserer Zukunft und für die Erneuerungsfähigkeit von Wissenschaft und Gesellschaft.
2264,2264,Wir wollen die nationale Forschungsdateninfrastruktur stärken und die Chancen der europäischen Cloud für Wissenschaft und Forschung ergreifen.
2265,2265,"Zu einer zukunftsfesten Infrastruktur an den Hochschulen gehören moderne Bibliotheken, Lehrund Lernräume, die klimafreundliche Sanierung von in die Jahre gekommenen Hochschulbauten sowie Nachhaltigkeit und Klimaschutz für Neubauten in der Wissenschaft."
2266,2266,"Auch wollen wir den Nationalen Aktionsplan „Bildung für Nachhaltige Entwicklung“ vollumfänglich umsetzen und auch an den Hochschulen die Entwicklung neuer Lehrund Lernformate unterstützen, um den großen gesellschaftlichen Herausforderungen unserer Zeit begegnen zu können."
2267,2267,Wir wollen die Einheit von Forschung und Lehre an den Hochschulen stärken.
2268,2268,"Um gute Lehre für alle Studierenden sicherzustellen, wollen wir Betreuungsrelationen verbessern und die „Stiftung Innovation in der Hochschullehre“ stärken, um beste Praxis in die Fläche zu bringen."
2269,2269,"Gute Lehre ist für uns studierendenzentriert, forschungsund projektorientiert, sie basiert auf Methodenund Perspektiven-Vielfalt, sie stärkt Neugierde und Gestaltungskompetenz."
2270,2270,"Gemeinsam mit den Ländern wollen wir darauf hinwirken, dass Studierende Zugang zu guten Beratungsdienstleistungen haben."
2271,2271,Mit einer Offensive für studentisches Wohnen fördern und sichern wir Kapitel 4 günstigen Wohnraum für Studierende.
2272,2272,"Bessere Arbeitsbedingungen und sichere Berufswege Sichere Arbeitsbedingungen und gleiche Karrierechancen für alle sind die Voraussetzungen für eine lebendige und innovative Wissenschaftslandschaft, die auch für Wissenschaftler*innen aus dem Ausland attraktiv ist."
2273,2273,Für Nachwuchswissenschaftler*innen gibt es vor allem an Hochschulen jedoch kaum planbare und sichere Berufswege.
2274,2274,"Das gefährdet den Forschergeist und verschleudert Potenziale bei Innovation, Leistung und Qualität."
2275,2275,Und es ist für die Betroffenen eine Zumutung.
2276,2276,"Wir wollen das Wissenschaftszeitvertragsgesetz weiterentwickeln und den Anteil der unbefristeten Mitarbeiter*innen-Stellen, insbesondere im Mittelbau, substanziell erhöhen."
2277,2277,Daueraufgaben Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 157  sollen auch mit Dauerstellen gesichert sein.
2278,2278,"Hierzu gehören unbefristete Berufswege neben der Professur, um Hierarchien abzubauen und die kooperativen Arbeitsweisen in der Wissenschaft zu stärken."
2279,2279,Die Qualifizierung im Rahmen der Sachgrundbefristung wollen wir klar definieren und die familienpolitische Komponente verbindlich ausgestalten.
2280,2280,Die Tarifsperre soll entfallen.
2281,2281,"Das Tenure-Track-Programm wollen wir weiterentwickeln, damit frühzeitig nach der Promotion sichere Berufswege entstehen."
2282,2282,Gerade in der Lehre werden viele Aufgaben weiterhin oft über schlecht bezahlte Lehraufträge abgedeckt.
2283,2283,Wir wollen den Stellenwert der Lehre erhöhen und dafür entfristete Stellen schaffen.
2284,2284,"Die Wissenschaftsund Hochschullandschaft ist immer noch vorwiegend männlich, weiß, westdeutsch und von Menschen aus akademischen Elternhäusern geprägt und bildet somit die Vielfalt der Gesellschaft nur unzureichend ab."
2285,2285,Dadurch gehen wichtige Potenziale und Perspektiven verloren.
2286,2286,"Das wollen wir durch die gezielte Förderung von Diversität an Hochschulen und Wissenschaftseinrichtungen, Förderformate für Diversitätsund Antidiskriminierungspolitik, chancengerechte Zugänge, gleichberechtigte Integration, Inklusion und Perspektivenvielfalt ändern, damit sich die gesellschaftliche Vielfalt auch auf dem Campus widerspiegelt."
2287,2287,Nur ein Viertel aller Professuren in Deutschland sind durch Frauen besetzt.
2288,2288,"Hinzu kommt, dass viele junge Wissenschaftlerinnen nur in befristeten Arbeitsverhältnissen sind."
2289,2289,"Dies sind strukturelle Hindernisse, die es abzubauen gilt."
2290,2290,"Wir wollen einen Frauenanteil von mindestens 40 Prozent auf allen Ebenen Kapitel 4 durch die Einführung konkreter Zielquoten, eine Strategie für die bessere Vereinbarkeit von Familie und Beruf im Wissenschaftsbereich, die Einführung eines verbindlichen Kaskadenmodells sowie den Ausbau des Professorinnenprogramms erreichen."
2291,2291,"In allen Beschäftigungsverhältnissen wollen wir flexible Arbeitszeitmodelle ermöglichen, die es erlauben, Careund Familienarbeit zu leisten."
2292,2292,"Eine größere Diversität in der Wissenschaft hilft auch, geschlechterspezifische Datenlücken zu verringern und neue Perspektiven einzubringen."
2293,2293,"Wissenschaftsfreiheit verteidigen Politisches Handeln in der geistigen Tradition der Aufklärung sowie die Orientierung an den Erkenntnissen der Wissenschaft stehen immer stärker unter Druck, auch in Deutschland."
2294,2294,"Dem stellen wir uns 158 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  entgegen und wollen gemeinsam mit den Wissenschaftsorganisationen Strategien gegen menschenfeindliche, diskriminierende und verschwörungsideologische Anfeindungen gegen Wissenschaftler*innen entwickeln."
2295,2295,Wir wollen weltweit verfolgte Wissenschaftler*innen und Studierende hier in Deutschland und auf EU-Ebene besser schützen und ihnen im Exil eine Perspektive bieten.
2296,2296,Dazu wollen wir die vorhandenen Programme und Initiativen vom Bund besser finanzieren und koordinieren sowie einen gemeinsamen europäischen Fonds aufbauen.
2297,2297,Die Anerkennung von ausländischen Berufsabschlüssen und die Visavergabe sollen vereinfacht werden.
2298,2298,"Konsequent werden wir Angriffen auf die Wissenschaftsfreiheit in anderen Staaten der EU, etwa in Ungarn, widersprechen und uns für die Sanktionierung im Rahmen des Rechtsstaatsmechanismus einsetzen."
2299,2299,Die Stärkung der Wissenschaftsfreiheit muss zentraler Aspekt der Außenpolitik sein.
2300,2300,Dafür wollen wir die Außenwissenschaftspolitik ausbauen und die Mittlerorganisationen der auswärtigen Kulturund Bildungspolitik besser finanzieren.
2301,2301,"Sensible Daten sowie die Forscher*innen, die diese für ihre Arbeit nutzen, wollen wir vor behördlichem Zugriff schützen."
2302,2302,"Es muss wirksamen Schutz gegen Anfeindungen geben, wie sie mittlerweile auch Forscher*innen und ausländische Studierende häufig erleben."
2303,2303,"Ein kritischer Diskurs und eine Vielfalt an Meinungen innerhalb der Hochschulen und der Wissenschaft sind Voraussetzung für eine demokratische, pluralistische Gesellschaft."
2304,2304,In Zeiten zunehmender Polarisierung gesellschaftlicher Debatten sind wir auf die Kapitel 4 Wissenschaft als sachlich-rationalen Diskursraum angewiesen.
2305,2305,Auch kontroverse Themen und Fragen müssen in diesem Raum konstruktiv erörtert werden können.
2306,2306,Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 159  Kapitel 5: Zusammen leben Unsere vielfältige Gesellschaft ist stark.
2307,2307,"Weil Menschen sich engagieren, beim Sport, bei der freiwilligen Feuerwehr, in Musikschulen, in religiösen Gemeinden oder am Sorgentelefon, Junge für Alte, Alte für Junge."
2308,2308,"Weil es ein breites Kulturangebot gibt, eine vielfältige Medienlandschaft."
2309,2309,"Weil die Jugend sich einmischt, weil Menschen in Kommunalparlamenten Verantwortung übernehmen, sich Bürger*innen in Foren einbringen und das Schicksal ihrer Orte in die Hand nehmen."
2310,2310,Aber Demokratie ist nie fertig.
2311,2311,"Unser demokratisches Zusammenleben in Deutschland und Europa ist ein Versprechen, das wir immer wieder neu erfüllen müssen."
2312,2312,"Es verspricht gleiche Entfaltungsmöglichkeiten und Rechte für alle, die hier leben."
2313,2313,"Für Demokratie, Freiheit und Toleranz sind mutige Menschen in der Vergangenheit auf die Straße gegangen: Bürgerrechtler*innen, Umweltbewegte, Friedensaktivist*innen und Frauenrechtler*innen."
2314,2314,"Und auch in der Gegenwart kämpfen Menschen für eine vielfältige, offene und tolerante Gesellschaft."
2315,2315,"Bündnisgrüne Politik knüpft daran mit einem gesamtdeutschen Blick an, der die Besonderheiten der Regionen anerkennt."
2316,2316,"Es ist oft anstrengend, teils eine Zumutung, wenn andere Ansichten und Werthaltungen akzeptiert und respektiert werden müssen, wenn es den einen zu schnell und den anderen zu langsam vorangeht."
2317,2317,"Aber Kapitel 5 vor allem ist es eine Stärke: zuhören, den Dialog suchen, inhaltlich ringen."
2318,2318,So haben wir als demokratische Gesellschaft die Herausforderungen der letzten Jahrzehnte gemeistert.
2319,2319,"Nun gilt es mit voller Gleichberechtigung und mehr Beteiligung unsere liberale Demokratie zu stärken, in Deutschland und in Europa, auf den Straßen, in den Parlamenten, und unsere Institutionen fit zu machen für die Aufgaben dieses Jahrzehnts."
2320,2320,"Menschen sind unterschiedlich, aber gleich in ihrer Würde und ihren Rechten."
2321,2321,"Nur wenn Würde und gleiche Rechte unverhandelbar sind, wenn alle Menschen in unserer Gesellschaft, in unserem Europa gleichen Schutz und gleiche Chancen haben und ihre Rechte 160 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  in Anspruch nehmen können, kommen Freiheit und Sicherheit – individuelle und gesellschaftliche – heraus und wird Gerechtigkeit befördert."
2322,2322,Dieser Anspruch ist jedoch noch nicht voll verwirklicht.
2323,2323,"Wenn mit Frauen die Hälfte der Bevölkerung nicht gleichberechtigt beteiligt, repräsentiert und bezahlt wird und Menschen noch immer Diskriminierung, Rassismus und Antisemitismus erleben, ist die Demokratie nicht vollkommen."
2324,2324,"Nötig sind mehr Zugänge, mehr Teilhabe, mehr Selbstwirksamkeit und mehr Repräsentanz, zum Beispiel für Menschen in prekären Lebensverhältnissen, Menschen mit Migrationsgeschichte oder mit Behinderung."
2325,2325,"Eine gleichberechtigte Gesellschaft braucht Politik, die Strukturen verändert."
2326,2326,"Rassismus trifft uns nicht alle, aber er geht uns alle an."
2327,2327,"Wenn wir als Gesellschaft lernen, Vielfalt als kulturellen, gesellschaftlichen und wirtschaftlichen Reichtum zu begreifen, schützen wir uns gegenseitig vor Gewalt, Hetze, Ausgrenzung, Frauenhass, Queerfeindlichkeit und Rassismus."
2328,2328,Aber das reicht noch nicht.
2329,2329,"Wir wissen, dass aus diskriminierenden Worten Taten werden."
2330,2330,"Die Angriffe von Demokratiefeind*innen, insbesondere von rechts, treffen unsere demokratische Gesellschaft bis ins Mark."
2331,2331,"Sie zielen auf Menschen beim Beten, beim ausgelassenen Beisammensein oder in den Institutionen des Staates."
2332,2332,Ihnen muss mit einer antirassistischen und antifaschistischen Haltung klar entgegengetreten werden.
2333,2333,"Unsere Demokratie muss wehrhaft dagegenhalten, mit einer starken Zivilgesellschaft, selbstbewussten Parlamenten, einer gut ausgestatteten und bürger*innennahen Polizei und einer schnell handlungsfähigen, unabhängigen Justiz."
2334,2334,"Es ist Aufgabe der Politik, die Voraussetzungen dafür zu schaffen."
2335,2335,"Wie wir unser Zusammenleben gestalten, hängt stark vom Zusam- Kapitel 5 menspiel zwischen Bürger*innen und dem Staat ab."
2336,2336,"Wenn Menschen beteiligt und gehört werden, geht Planung schneller."
2337,2337,"Wenn Jugend mitentscheidet, werden Entscheidungen besser und zukunftsfester."
2338,2338,"Wenn Gleichberechtigung und Vielfalt herrschen, werden sie ausgewogener und nachhaltiger."
2339,2339,"Wir wollen deshalb mehr Möglichkeiten schaffen, damit Menschen sich einbringen können."
2340,2340,Immer mehr Herausforderungen sind europäisch und global.
2341,2341,"Sie bewältigen wir nur in einer starken Europäischen Union, die Handlungswillen und Handlungsfähigkeit zusammenbringt und die von ihren Bürger*innen aktiv und demokratisch mitgestaltet wird."
2342,2342,"Darum denken wir unsere Demokratie konsequent europäisch, wollen diese Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 161  vertiefen und stärken, lähmende Blockaden strukturell überwinden – und so Zukunftsfragen beherzt angehen."
2343,2343,Unser Fixstern für die Weiterentwicklung der Europäischen Union ist die Föderale Europäische Republik mit einer europäischen Verfassung.
2344,2344,"Die Pandemie hat etliche Defizite bei ihrer Bekämpfung wie unter dem Brennglas offenbart: Faxgeräte im Dauerbetrieb, fehlendes Personal und überbordende Bürokratie verhindern ein effektives staatliches Handeln."
2345,2345,"Unser Ziel ist ein moderner, engagierter Staat, der mit einer effizienten, zugänglichen Verwaltung transparent, offen und in der Lage ist, Krisen effektiv zu managen, digitale Teilhabe zu sichern und es den Bürger*innen insgesamt leicht macht, ihren Alltag zu bewältigen und ihre Rechte in Anspruch zu nehmen."
2346,2346,"Gewohnte Traditionen und Prinzipien müssen überdacht werden, denn eine inklusive digitale Transformation und die Modernisierung von Verfahren sind zentrale Bausteine, um Demokratie, Teilhabe und Zusammenarbeit zu stärken."
2347,2347,"Um diese Aufgabe zu stemmen, ist eine bessere strukturelle Verankerung der Digitalisierung auf allen Verwaltungsebenen notwendig."
2348,2348,Wir wollen mit Anstand und Transparenz regieren.
2349,2349,"Gleichberechtigung, Kooperation sowie der Zusammenhalt in Vielfalt sind Maßstäbe, um einen bürger*innennahen Staat zu verwirklichen."
2350,2350,Wir machen den Staat effektiver und bürger*innennäher Planungsund Investitionsbeschleunigung: Kapitel 5 bessere Qualität für schnellere Umsetzung Deutschland braucht im nächsten Jahr eine Modernisierungsoffensive.
2351,2351,"Die Schieneninfrastruktur, erneuerbare Energien und die Energienetze müssen ausgebaut, Schulen, Straßen und Brücken saniert, digitale Infrastrukturen aufgebaut werden."
2352,2352,"Doch derzeit dauert es oft viel zu lange, solche Projekte zu realisieren, Investitionsmittel flie- ßen nicht ab."
2353,2353,Das wollen wir ändern.
2354,2354,Für eine Planungsbeschleunigung schaffen wir mehr öffentliche Planungskapazitäten.
2355,2355,Wir starten auf allen Ebenen eine Personaloffensive in Planungsbehörden und zuständigen Gerichten.
2356,2356,Verfahren werden durch die Bündelung von 162 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  Genehmigungen verschlankt und die vorhandenen Ansätze von „konzentrierten Genehmigungen“ auf alle zentralen Infrastrukturprojekte ausgedehnt.
2357,2357,Außerdem führen wir behördeninterne Fristen ein und achten bei allen Planungen auf Inklusion.
2358,2358,"Zudem soll der Bundestag mehr Verantwortung bei Infrastrukturprojekten übernehmen, wenn darüber Konfliktlösungen schneller erreicht werden können."
2359,2359,"Auch die frühzeitige Einbindung der Bürger*innen vor Ort führt in der Regel dazu, dass Projekte schneller und besser abgeschlossen werden können."
